cluster,cluster_name,word,frequency,where
6,Competitive Loss,team lost match,1,Situation
6,Competitive Loss,team lost semifinals,1,Situation
6,Competitive Loss,team on losing,1,Situation
6,Competitive Loss,team sport competition,1,Situation
6,Competitive Loss,team sports,1,Association
6,Competitive Loss,team's playoff loss,1,Situation
6,Competitive Loss,teammate,1,Situation
6,Competitive Loss,tennis,1,Situation
6,Competitive Loss,tennis game loss,1,Situation
6,Competitive Loss,tennis match,1,Situation
6,Competitive Loss,tennis match loss,1,Situation
6,Competitive Loss,the cowboys,1,Association
6,Competitive Loss,the game,1,Association
6,Competitive Loss,the new york mets,1,Association
6,Competitive Loss,the ny jets,1,Association
6,Competitive Loss,to lose,1,Association
6,Competitive Loss,to lose in a game or activity,1,Association
6,Competitive Loss,to perform poorly compared to others in a competition,1,Association
6,Competitive Loss,tottenham,1,Association
6,Competitive Loss,tough final loss,1,Situation
6,Competitive Loss,tournament loss,1,Situation
6,Competitive Loss,tournament play,1,Situation
6,Competitive Loss,trivia game,1,Situation
6,Competitive Loss,unable to win,1,Association
6,Competitive Loss,underdog,1,Association
6,Competitive Loss,usa olympics,1,Situation
6,Competitive Loss,"usually this is associated with a negative, although for some ""losing"" weight may be a good thing",1,Association
6,Competitive Loss,valorant,1,Situation
6,Competitive Loss,vanquish,1,Association
6,Competitive Loss,vanquished am i,1,Association
6,Competitive Loss,vegas gambling loss,1,Situation
6,Competitive Loss,verbal argument loss,1,Situation
6,Competitive Loss,video game.,1,Situation
6,Competitive Loss,videogame failure streak,1,Situation
6,Competitive Loss,volleyball team lost,1,Situation
6,Competitive Loss,wagering loss,1,Situation
6,Competitive Loss,we lost the election,1,Association
6,Competitive Loss,when i go gambling,1,Association
6,Competitive Loss,when you lose a game,1,Association
6,Competitive Loss,win - lose,1,Association
6,Competitive Loss,win-loss,1,Association
6,Competitive Loss,win/loss record,1,Association
6,Competitive Loss,wins and losses,1,Association
6,Competitive Loss,without win,1,Association
6,Competitive Loss,word games,1,Situation
6,Competitive Loss,work game,1,Situation
6,Competitive Loss,you didn't win,1,Association
6,Competitive Loss,you lost a game or contest,1,Association
6,Competitive Loss,your favorite team loses a game,1,Association
1,Emotional Pain,sadness,389,Both
1,Emotional Pain,grief,309,Both
1,Emotional Pain,sad,166,Both
1,Emotional Pain,disappointment,133,Association
1,Emotional Pain,pain,118,Both
1,Emotional Pain,regret,116,Both
1,Emotional Pain,anger,105,Both
1,Emotional Pain,depression,92,Both
1,Emotional Pain,frustration,73,Both
1,Emotional Pain,emptiness,65,Association
1,Emotional Pain,absence,62,Association
1,Emotional Pain,sorrow,52,Both
1,Emotional Pain,fear,51,Both
1,Emotional Pain,bad,44,Association
1,Emotional Pain,anxiety,43,Both
1,Emotional Pain,empty,40,Association
1,Emotional Pain,upset,39,Association
1,Emotional Pain,negative,34,Association
1,Emotional Pain,angry,33,Both
1,Emotional Pain,heartbreak,33,Both
1,Emotional Pain,mourning,33,Both
1,Emotional Pain,despair,32,Association
1,Emotional Pain,disappointed,32,Association
1,Emotional Pain,hurt,30,Association
1,Emotional Pain,shame,29,Association
1,Emotional Pain,without,25,Association
1,Emotional Pain,depressed,24,Association
1,Emotional Pain,embarrassment,21,Association
1,Emotional Pain,confusion,18,Association
1,Emotional Pain,heartache,18,Association
1,Emotional Pain,suffering,18,Association
1,Emotional Pain,frustrated,17,Association
1,Emotional Pain,last,17,Association
1,Emotional Pain,stress,17,Both
1,Emotional Pain,unhappy,17,Association
1,Emotional Pain,deprivation,16,Association
1,Emotional Pain,guilt,15,Association
1,Emotional Pain,misfortune,15,Association
1,Emotional Pain,worry,15,Association
1,Emotional Pain,crying,14,Association
1,Emotional Pain,grieving,14,Association
1,Emotional Pain,void,14,Association
1,Emotional Pain,confused,13,Association
1,Emotional Pain,struggle,13,Both
1,Emotional Pain,unlucky,13,Association
1,Emotional Pain,hopelessness,12,Association
1,Emotional Pain,not good enough,12,Association
1,Emotional Pain,behind,11,Association
1,Emotional Pain,poor,11,Association
1,Emotional Pain,weak,11,Association
1,Emotional Pain,down,10,Association
1,Emotional Pain,nothing,10,Both
1,Emotional Pain,try again,10,Association
1,Emotional Pain,absent,9,Association
1,Emotional Pain,annoyance,9,Association
1,Emotional Pain,can't find,9,Association
1,Emotional Pain,mistake,9,Association
1,Emotional Pain,tragedy,9,Association
1,Emotional Pain,anguish,8,Association
1,Emotional Pain,bereavement,8,Association
1,Emotional Pain,inadequate,8,Association
1,Emotional Pain,negativity,8,Association
1,Emotional Pain,unfortunate,8,Association
1,Emotional Pain,cry,7,Association
1,Emotional Pain,grief and mourning,7,Both
1,Emotional Pain,healing,7,Association
1,Emotional Pain,hopeless,7,Association
1,Emotional Pain,incapable,7,Association
1,Emotional Pain,irreplaceable,7,Association
1,Emotional Pain,lacking,7,Association
1,Emotional Pain,misery,7,Both
1,Emotional Pain,mourn,7,Association
1,Emotional Pain,regrets,7,Association
1,Emotional Pain,tears,7,Association
1,Emotional Pain,annoyed,6,Association
1,Emotional Pain,bad luck,6,Association
1,Emotional Pain,can't find something,6,Association
1,Emotional Pain,depressing,6,Association
1,Emotional Pain,disappointing,6,Association
1,Emotional Pain,drop,6,Association
1,Emotional Pain,falling behind,6,Association
1,Emotional Pain,grieve,6,Association
1,Emotional Pain,hardship,6,Association
1,Emotional Pain,inconvenience,6,Association
1,Emotional Pain,lack,6,Association
1,Emotional Pain,last place,6,Association
1,Emotional Pain,minus,6,Association
1,Emotional Pain,not enough,6,Association
1,Emotional Pain,painful,6,Both
1,Emotional Pain,scared,6,Association
1,Emotional Pain,suffer,6,Association
1,Emotional Pain,darkness,5,Association
1,Emotional Pain,deprived,5,Association
1,Emotional Pain,dropping,5,Association
1,Emotional Pain,envy,5,Association
1,Emotional Pain,feeling bad,5,Association
1,Emotional Pain,humiliation,5,Association
1,Emotional Pain,i haven't,5,Situation
1,Emotional Pain,incompetent,5,Association
1,Emotional Pain,remorse,5,Association
1,Emotional Pain,terrible,5,Association
1,Emotional Pain,unexpected,5,Association
1,Emotional Pain,unhappiness,5,Association
1,Emotional Pain,abstract,4,Both
1,Emotional Pain,agony,4,Association
1,Emotional Pain,anxious,4,Association
1,Emotional Pain,bereft,4,Association
1,Emotional Pain,bitter,4,Association
1,Emotional Pain,careless,4,Association
1,Emotional Pain,chance,4,Association
1,Emotional Pain,denial,4,Association
1,Emotional Pain,deprive,4,Association
1,Emotional Pain,disbelief,4,Association
1,Emotional Pain,distraught,4,Association
1,Emotional Pain,doubt,4,Association
1,Emotional Pain,emotional pain,4,Association
1,Emotional Pain,feeling down,4,Association
1,Emotional Pain,frustrating,4,Association
1,Emotional Pain,helplessness,4,Association
1,Emotional Pain,hurtful,4,Both
1,Emotional Pain,incompetence,4,Association
1,Emotional Pain,inferior,4,Association
1,Emotional Pain,irritation,4,Association
1,Emotional Pain,loss of hope,4,Both
1,Emotional Pain,melancholy,4,Association
1,Emotional Pain,mistakes,4,Association
1,Emotional Pain,none,4,Situation
1,Emotional Pain,not as good,4,Association
1,Emotional Pain,numbness,4,Association
1,Emotional Pain,resentment,4,Association
1,Emotional Pain,tragic,4,Association
1,Emotional Pain,trouble,4,Association
1,Emotional Pain,uncertain,4,Association
1,Emotional Pain,uncertainty,4,Association
1,Emotional Pain,unfair,4,Association
1,Emotional Pain,unknown,4,Both
1,Emotional Pain,unprepared,4,Association
1,Emotional Pain,vacant,4,Association
1,Emotional Pain,vulnerability,4,Association
1,Emotional Pain,worried,4,Association
1,Emotional Pain,worst,4,Association
1,Emotional Pain,worthless,4,Association
1,Emotional Pain,absences,3,Association
1,Emotional Pain,annoying,3,Association
1,Emotional Pain,bitterness,3,Association
1,Emotional Pain,coming in last,3,Association
1,Emotional Pain,despondent,3,Association
1,Emotional Pain,difficult,3,Association
1,Emotional Pain,disappoint,3,Association
1,Emotional Pain,disoriented,3,Association
1,Emotional Pain,feeling empty,3,Association
1,Emotional Pain,feeling sad,3,Association
1,Emotional Pain,hate,3,Both
1,Emotional Pain,heartbroken,3,Association
1,Emotional Pain,hidden,3,Association
1,Emotional Pain,improvement,3,Association
1,Emotional Pain,inadequacy,3,Association
1,Emotional Pain,inevitable,3,Association
1,Emotional Pain,jealousy,3,Association
1,Emotional Pain,lacks,3,Association
1,Emotional Pain,lazy,3,Association
1,Emotional Pain,lost hope,3,Situation
1,Emotional Pain,luck,3,Association
1,Emotional Pain,nervous,3,Association
1,Emotional Pain,not achieving,3,Association
1,Emotional Pain,not good,3,Association
1,Emotional Pain,not succeeding,3,Association
1,Emotional Pain,pride,3,Association
1,Emotional Pain,risk,3,Association
1,Emotional Pain,sorrowful,3,Association
1,Emotional Pain,try,3,Association
1,Emotional Pain,try harder,3,Association
1,Emotional Pain,unable,3,Association
1,Emotional Pain,upsetting,3,Association
1,Emotional Pain,weakness,3,Association
1,Emotional Pain,afraid,2,Association
1,Emotional Pain,aimlessness,2,Association
1,Emotional Pain,ashamed,2,Association
1,Emotional Pain,backwards,2,Association
1,Emotional Pain,bad decision,2,Association
1,Emotional Pain,bad record,2,Association
1,Emotional Pain,blame,2,Association
1,Emotional Pain,bum,2,Association
1,Emotional Pain,bummer,2,Association
1,Emotional Pain,can’t find,2,Association
1,Emotional Pain,carelessness,2,Association
1,Emotional Pain,compassion,2,Association
1,Emotional Pain,compromise,2,Association
1,Emotional Pain,confusing,2,Association
1,Emotional Pain,danger,2,Association
1,Emotional Pain,dark,2,Association
1,Emotional Pain,deflated,2,Association
1,Emotional Pain,delete,2,Association
1,Emotional Pain,depress,2,Both
1,Emotional Pain,desperation,2,Association
1,Emotional Pain,discomfort,2,Association
1,Emotional Pain,discontent,2,Association
1,Emotional Pain,discouraged,2,Association
1,Emotional Pain,disgrace,2,Association
1,Emotional Pain,distress,2,Association
1,Emotional Pain,do better,2,Association
1,Emotional Pain,embarrassed,2,Association
1,Emotional Pain,embarrassing,2,Association
1,Emotional Pain,expiration,2,Both
1,Emotional Pain,fearful,2,Association
1,Emotional Pain,feeling down.,2,Association
1,Emotional Pain,gloom,2,Association
1,Emotional Pain,good,2,Both
1,Emotional Pain,grief and sadness,2,Association
1,Emotional Pain,hardships,2,Association
1,Emotional Pain,helpless,2,Association
1,Emotional Pain,incompleteness,2,Association
1,Emotional Pain,insufficient,2,Association
1,Emotional Pain,irritated,2,Association
1,Emotional Pain,irritating,2,Association
1,Emotional Pain,lack of effort,2,Both
1,Emotional Pain,lame,2,Association
1,Emotional Pain,let down,2,Association
1,Emotional Pain,life change,2,Association
1,Emotional Pain,life changing,2,Association
1,Emotional Pain,loathing,2,Association
1,Emotional Pain,losing hope,2,Both
1,Emotional Pain,low,2,Association
1,Emotional Pain,making mistakes,2,Both
1,Emotional Pain,mediocre,2,Association
1,Emotional Pain,mental distress,2,Situation
1,Emotional Pain,negative result,2,Association
1,Emotional Pain,next time,2,Association
1,Emotional Pain,no good,2,Association
1,Emotional Pain,not getting ahead,2,Association
1,Emotional Pain,not living up to potential,2,Association
1,Emotional Pain,opportunity for improvement,2,Association
1,Emotional Pain,overwhelmed,2,Association
1,Emotional Pain,overwhelming,2,Association
1,Emotional Pain,pains,2,Association
1,Emotional Pain,passing,2,Association
1,Emotional Pain,poor planning,2,Association
1,Emotional Pain,powerless,2,Association
1,Emotional Pain,privation,2,Association
1,Emotional Pain,recovery,2,Association
1,Emotional Pain,sadness.,2,Association
1,Emotional Pain,slow,2,Association
1,Emotional Pain,sore,2,Association
1,Emotional Pain,stressed,2,Association
1,Emotional Pain,stressful,2,Association
1,Emotional Pain,struggling,2,Association
1,Emotional Pain,stuck,2,Association
1,Emotional Pain,sucks,2,Association
1,Emotional Pain,sympathy,2,Association
1,Emotional Pain,trapped,2,Association
1,Emotional Pain,unable to find,2,Association
1,Emotional Pain,unable to locate,2,Association
1,Emotional Pain,unattainable,2,Association
1,Emotional Pain,uncomfortable,2,Association
1,Emotional Pain,underperforming,2,Association
1,Emotional Pain,understanding,2,Both
1,Emotional Pain,undone,2,Association
1,Emotional Pain,unfound,2,Association
1,Emotional Pain,unpleasant,2,Association
1,Emotional Pain,unrequited love,2,Situation
1,Emotional Pain,unseen,2,Association
1,Emotional Pain,unsure,2,Both
1,Emotional Pain,win next time,2,Association
1,Emotional Pain,worse,2,Association
1,Emotional Pain,wrong direction,2,Association
1,Emotional Pain,zero,2,Both
1,Emotional Pain,'t,1,Situation
1,Emotional Pain,0,1,Situation
1,Emotional Pain,1.emptiness,1,Association
1,Emotional Pain,5 stages of grief,1,Association
1,Emotional Pain,a bad situation,1,Association
1,Emotional Pain,a change that causes sadness / grief,1,Association
1,Emotional Pain,a desire is unfulfilled,1,Association
1,Emotional Pain,a feeling of emptiness.,1,Association
1,Emotional Pain,a feeling of the unknown,1,Association
1,Emotional Pain,a hard time,1,Association
1,Emotional Pain,a lot of crying,1,Association
1,Emotional Pain,a lot of negativity,1,Association
1,Emotional Pain,a lot of sadness,1,Association
1,Emotional Pain,a void of something,1,Association
1,Emotional Pain,absence – the feeling of emptiness or the void left by the loss.,1,Association
1,Emotional Pain,absence is emptiness.,1,Association
1,Emotional Pain,absence of something,1,Association
1,Emotional Pain,absence of what was there,1,Association
1,Emotional Pain,absent of,1,Association
1,Emotional Pain,abstract loss,1,Association
1,Emotional Pain,accepting change.,1,Association
1,Emotional Pain,achieving less,1,Association
